id,age,job,visLiteracy,education,colorblind,measure,value,questionId,task,chart
5f18348b01348e0716a1978a,23,biotechnology,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,SB100Q3,find extremum,Stacked Bar Chart 100
5f18348b01348e0716a1978a,23,biotechnology,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,18.373,SB100Q3,find extremum,Stacked Bar Chart 100
5f18348b01348e0716a1978a,23,biotechnology,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,0,BCQ3,determine range,Bar Chart
5f18348b01348e0716a1978a,23,biotechnology,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.888,BCQ3,determine range,Bar Chart
5f18348b01348e0716a1978a,23,biotechnology,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,qualCode, Correct Answer,BCQ3,determine range,Bar Chart
5f18348b01348e0716a1978a,23,biotechnology,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,accuracy,1,BCQ4,make comparisons,Bar Chart
5f18348b01348e0716a1978a,23,biotechnology,Relatively Skilled,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,18.172,BCQ4,make comparisons,Bar Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,0,SAQ1,retrieve value,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,17.796,SAQ1,retrieve value,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ1,retrieve value,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,0,SAQ2,make comparisons,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,14.439,SAQ2,make comparisons,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ2,make comparisons,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,SAQ3,find extremum,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,16.996,SAQ3,find extremum,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,SAQ4,find correlations/trends,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,13.766,SAQ4,find correlations/trends,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ4,find correlations/trends,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,0,SAQ5,make comparisons,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,11.472,SAQ5,make comparisons,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ5,make comparisons,Stacked Area
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,LCQ1,retrieve value,Line Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,15.153,LCQ1,retrieve value,Line Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,LCQ2,find extremum,Line Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,5.503,LCQ2,find extremum,Line Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,LCQ3,determine range,Line Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,43.885,LCQ3,determine range,Line Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,LCQ4,find correlations/trends,Line Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,19.955,LCQ4,find correlations/trends,Line Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,LCQ5,make comparisons,Line Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,35.08,LCQ5,make comparisons,Line Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,HC2Q1,retrieve value,Histogram Chart 2
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,74.096,HC2Q1,retrieve value,Histogram Chart 2
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,HC2Q2,make comparisons,Histogram Chart 2
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,26.525,HC2Q2,make comparisons,Histogram Chart 2
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,HC2Q3,find extremum,Histogram Chart 2
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,6.452,HC2Q3,find extremum,Histogram Chart 2
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,PCQ1,retrieve value,Pie Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,8.309,PCQ1,retrieve value,Pie Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,accuracy,1,PCQ2,find extremum,Pie Chart
5ebf2540dc45b2302a7118f9,30,Behavioural science,Relatively Skilled,"Doctorate degree (For example: PhD, EdD)",I am not colorblind,time,12.057,PCQ2,find extremum,Pie Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ1,retrieve value,Scatter Plot
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,31.401,SPQ1,retrieve value,Scatter Plot
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ2,find extremum,Scatter Plot
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,40.845,SPQ2,find extremum,Scatter Plot
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ3,determine range,Scatter Plot
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,17.679,SPQ3,determine range,Scatter Plot
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ4,find clusters,Scatter Plot
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,18.656,SPQ4,find clusters,Scatter Plot
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SPQ5,find correlations/trends,Scatter Plot
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,10.943,SPQ5,find correlations/trends,Scatter Plot
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ1,retrieve value,Line Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,12.575,LCQ1,retrieve value,Line Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ2,find extremum,Line Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,9.958,LCQ2,find extremum,Line Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ3,determine range,Line Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,35.103,LCQ3,determine range,Line Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ4,find correlations/trends,Line Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,27.842,LCQ4,find correlations/trends,Line Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,LCQ5,make comparisons,Line Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,29.582,LCQ5,make comparisons,Line Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SB100Q1,retrieve value,Stacked Bar Chart 100
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.59,SB100Q1,retrieve value,Stacked Bar Chart 100
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SB100Q2,make comparisons,Stacked Bar Chart 100
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,11.205,SB100Q2,make comparisons,Stacked Bar Chart 100
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,SB100Q3,find extremum,Stacked Bar Chart 100
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,31.496,SB100Q3,find extremum,Stacked Bar Chart 100
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SB100Q3,find extremum,Stacked Bar Chart 100
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,BCQ3,determine range,Bar Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,24.57,BCQ3,determine range,Bar Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,accuracy,1,BCQ4,make comparisons,Bar Chart
5f0b615844c42c2bc9b39df4,33,Accountant,Relatively Skilled,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,35.741,BCQ4,make comparisons,Bar Chart
5eac9ad77c0fb830e457d0c6,20,transport,Moderately knowledgeable,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,accuracy,1,SAQ1,retrieve value,Stacked Area
5eac9ad77c0fb830e457d0c6,20,transport,Moderately knowledgeable,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,53.909,SAQ1,retrieve value,Stacked Area
5eac9ad77c0fb830e457d0c6,20,transport,Moderately knowledgeable,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,accuracy,1,SAQ2,make comparisons,Stacked Area
5eac9ad77c0fb830e457d0c6,20,transport,Moderately knowledgeable,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,29.663,SAQ2,make comparisons,Stacked Area
5eac9ad77c0fb830e457d0c6,20,transport,Moderately knowledgeable,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,accuracy,1,SAQ3,find extremum,Stacked Area
5eac9ad77c0fb830e457d0c6,20,transport,Moderately knowledgeable,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,13.01,SAQ3,find extremum,Stacked Area
5eac9ad77c0fb830e457d0c6,20,transport,Moderately knowledgeable,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,accuracy,1,SAQ4,find correlations/trends,Stacked Area
5eac9ad77c0fb830e457d0c6,20,transport,Moderately knowledgeable,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,7.698,SAQ4,find correlations/trends,Stacked Area
5eac9ad77c0fb830e457d0c6,20,transport,Moderately knowledgeable,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,qualCode, E1: Misunderstands the visual encodings,SAQ4,find correlations/trends,Stacked Area
5eac9ad77c0fb830e457d0c6,20,transport,Moderately knowledgeable,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,accuracy,0,SAQ5,make comparisons,Stacked Area
